timestamp,l3_imbalance,weighted_imbalance,trade_volume_imbalance,momentum_signal,signal_strength
1719588630977718674,0.6,0.816506,65.9092,1,1
1719588630977792727,0.599686,0.814979,65.9092,1,1
1719588630977819581,0.599057,0.811848,65.9092,1,1
1719588630978051316,0.599057,0.811848,65.9092,1,1
1719588630978051316,0.599057,0.811848,65.9092,1,1
1719588630978051316,0.599057,0.811848,65.9092,1,1
1719588630978051316,0.599057,0.811848,65.9092,1,1
1719588630978060404,0.598741,0.810242,65.9092,1,1
1719588630978060404,0.598425,0.808608,65.9092,1,1
1719588630978060404,0.598109,0.806946,65.9092,1,1
1719588630978060404,0.598109,0.806946,65.9092,1,1
1719588630978117234,0.609449,0.878374,65.9092,1,1
1719588630978132727,0.608215,0.878374,65.9092,1,1
1719588630978141891,0.606973,0.878374,65.9092,1,1
1719588630978161905,0.606973,0.878374,65.9092,1,1
1719588630978195317,0.606973,0.878374,65.9092,1,1
1719588630978224602,0.606973,0.878374,65.9092,1,1
1719588630978231463,0.601581,0.841166,65.9092,1,1
1719588630978237888,0.601581,0.841166,65.9092,1,1
1719588630978248896,0.601581,0.841166,65.9092,1,1
1719588630978273241,0.601581,0.841166,65.9092,1,1
1719588630978302532,0.601581,0.841166,65.9092,1,1
1719588630978308317,0.601581,0.841166,65.9092,1,1
1719588630978343024,0.601581,0.841166,65.9092,1,1
1719588630978432811,0.59685,0.80086,65.9092,1,1
1719588630978449630,0.59685,0.80086,65.9092,1,1
1719588630978479069,0.598109,0.816487,65.9092,1,1
1719588630978518707,0.598109,0.816487,65.9092,1,1
1719588630978539043,0.598109,0.816487,65.9092,1,1
1719588630978571667,0.598109,0.816487,65.9092,1,1
1719588630978589115,0.598109,0.816487,65.9092,1,1
1719588630978595397,0.598109,0.816487,65.9092,1,1
1719588630978628036,0.588097,0.749033,65.9092,1,1
1719588630978685839,0.588097,0.749033,65.9092,1,1
1719588630978822595,0.588097,0.742562,65.9092,1,1
1719588630978853233,0.588097,0.742562,65.9092,1,1
1719588630978964415,0.588097,0.742562,65.9092,1,1
1719588630979064007,0.588097,0.742562,65.9092,1,1
1719588630979129458,0.588097,0.742562,65.9092,1,1
1719588630979178210,0.588097,0.742562,65.9092,1,1
1719588630979983193,0.588097,0.742562,65.9092,1,1
1719588630989387115,0.584375,0.726592,65.9092,1,1
1719588630989660638,0.585614,0.73454,65.9092,1,1
1719588630998395811,0.585614,0.73454,65.9092,1,1
1719588631006642180,0.585614,0.73454,65.9092,1,1
1719588631010371207,0.589342,0.75883,65.9092,1,1
1719588631010377883,0.591837,0.775404,65.9092,1,1
1719588631010386592,0.595594,0.80086,65.9092,1,1
1719588631010466846,0.59685,0.809509,65.9092,1,1
1719588631010474065,0.598109,0.81824,65.9092,1,1
1719588631010483209,0.599369,0.827057,65.9092,1,1
1719588631010493878,0.605701,0.872453,65.9092,1,1
1719588631010560872,0.606973,0.881805,65.9092,1,1
1719588631010572468,0.608247,0.89125,65.9092,1,1
1719588631016179121,0.608247,0.89125,65.9092,1,1
1719588631036358240,0.608247,0.89125,65.9092,1,1
1719588631036368024,0.608247,0.89125,65.9092,1,1
1719588631036373395,0.608247,0.89125,65.9092,1,1
1719588631036383639,0.608247,0.89125,65.9092,1,1
1719588631036395743,0.608247,0.89125,65.9092,1,1
1719588631036447643,0.608247,0.89125,65.9092,1,1
1719588631036475362,0.608247,0.89125,65.9092,1,1
1719588631036491822,0.608247,0.89125,65.9092,1,1
1719588631036537163,0.586854,0.742562,65.9092,1,1
1719588631036581928,0.586854,0.742562,65.9092,1,1
1719588631037113417,0.586854,0.742562,65.9092,1,1
1719588631048659018,0.586854,0.742562,65.9092,1,1
1719588631048759858,0.589342,0.75883,65.9092,1,1
1719588631052904283,0.595594,0.80086,65.9092,1,1
1719588631052998315,0.59685,0.809509,65.9092,1,1
1719588631055245779,0.59685,0.809509,65.9092,1,1
1719588631055245779,0.59685,0.809509,65.9092,1,1
1719588631055252983,0.598109,0.81824,65.9092,1,1
1719588631055351264,0.599369,0.827057,65.9092,1,1
1719588631061189831,0.603162,0.854027,65.9092,1,1
1719588631061196609,0.605701,0.872453,65.9092,1,1
1719588631061204622,0.609524,0.90079,65.9092,1,1
1719588631061840343,0.609524,0.90079,65.9092,1,1
1719588631063538525,0.609524,0.90079,65.9092,1,1
1719588631063549963,0.609524,0.90079,65.9092,1,1
1719588631063562916,0.609524,0.90079,65.9092,1,1
1719588631063660071,0.609524,0.90079,65.9092,1,1
1719588631067708555,0.60443,0.863194,65.9092,1,1
1719588631067718134,0.606973,0.881805,65.9092,1,1
1719588631069526413,0.606973,0.881805,65.9092,1,1
1719588631069535834,0.606973,0.881805,65.9092,1,1
1719588631069543723,0.606973,0.881805,65.9092,1,1
1719588631069575717,0.606973,0.881805,65.9092,1,1
1719588631069614295,0.606973,0.881805,65.9092,1,1
1719588631069727777,0.606973,0.881805,65.9092,1,1
1719588631069735461,0.606973,0.881805,65.9092,1,1
1719588631070099636,0.606973,0.881805,65.9092,1,1
1719588631070188276,0.606973,0.881805,65.9092,1,1
1719588631076973253,0.590588,0.762944,65.9092,1,1
1719588631087805136,0.590588,0.762944,65.9092,1,1
1719588631087805136,0.590588,0.762944,65.9092,1,1
1719588631087812411,0.591837,0.771232,65.9092,1,1
1719588631087921393,0.593087,0.779597,65.9092,1,1
1719588631087929298,0.59434,0.788042,65.9092,1,1
1719588631087936855,0.595594,0.796567,65.9092,1,1
1719588631099515115,0.600631,0.831497,65.9092,1,1
1719588631099523640,0.601896,0.840443,65.9092,1,1
1719588631099634280,0.605701,0.867812,65.9092,1,1
1719588631099642472,0.606973,0.877117,65.9092,1,1
1719588631099723376,0.608247,0.886515,65.9092,1,1
1719588631100056652,0.608247,0.886515,65.9092,1,1
1719588631100144206,0.608247,0.886515,65.9092,1,1
1719588631154023083,0.608247,0.886515,65.9092,1,1
1719588631154543377,0.608247,0.886515,65.9092,1,1
1719588631155325352,0.60443,0.858599,65.9092,1,1
1719588631155982018,0.60443,0.858599,65.9092,1,1
1719588631155992360,0.60443,0.858599,65.9092,1,1
1719588631156001986,0.60443,0.858599,65.9092,1,1
1719588631156837521,0.60443,0.858599,65.9092,1,1
1719588631156844273,0.60443,0.858599,65.9092,1,1
1719588631156857124,0.60443,0.858599,65.9092,1,1
1719588631156865802,0.60443,0.858599,65.9092,1,1
1719588631156945553,0.60443,0.858599,65.9092,1,1
1719588631156967717,0.60443,0.858599,65.9092,1,1
1719588631157056808,0.60443,0.858599,65.9092,1,1
1719588631157095877,0.60443,0.858599,65.9092,1,1
1719588631158844153,0.60443,0.858599,65.9092,1,1
1719588631158890948,0.60443,0.858599,65.9092,1,1
1719588631159205158,0.60443,0.858599,65.9092,1,1
1719588631159857677,0.60443,0.858599,65.9092,1,1
1719588631165731111,0.60443,0.858599,65.9092,1,1
1719588631166162263,0.571207,0.641722,65.9092,1,1
1719588631166518605,0.570543,0.641722,65.9092,1,1
1719588631166818311,0.569876,0.641722,65.9092,1,1
1719588631166846091,0.569207,0.641722,65.9092,1,1
1719588631166904355,0.569207,0.641722,65.9092,1,1
1719588631167978012,0.568536,0.640684,65.9092,1,1
1719588631168888403,0.574668,0.677133,65.9092,1,1
1719588631169004936,0.5759,0.684618,65.9092,1,1
1719588631170522254,0.5759,0.684618,65.9092,1,1
1719588631192549271,0.5759,0.684618,65.9092,1,1
1719588631192651877,0.577553,0.691502,65.9092,1,1
1719588631192758099,0.578783,0.698918,65.9092,1,1
1719588631194971092,0.578783,0.698918,65.9092,1,1
1719588631245342936,0.58125,0.713949,65.9092,1,1
1719588631245351389,0.584965,0.736999,65.9092,1,1
1719588631245360174,0.586207,0.744821,65.9092,1,1
1719588631245371003,0.591195,0.776827,65.9092,1,1
1719588631245455762,0.597474,0.818523,65.9092,1,1
1719588631245466237,0.598736,0.827098,65.9092,1,1
1719588631245478694,0.601266,0.844494,65.9092,1,1
1719588631245559618,0.602534,0.853316,65.9092,1,1
1719588631246185591,0.602534,0.853316,65.9092,1,1
1719588631253339269,0.602534,0.853316,65.9092,1,1
1719588631261318696,0.602534,0.853316,65.9092,1,1
1719588631263295515,0.604743,0.862883,65.9092,1,1
1719588631263302156,0.606013,0.871836,65.9092,1,1
1719588631263403299,0.607284,0.880876,65.9092,1,1
1719588631264207120,0.608558,0.890003,65.9092,1,1
1719588631264215260,0.609833,0.89922,65.9092,1,1
1719588631291798382,0.609833,0.89922,65.9092,1,1
1719588631291907005,0.609833,0.89922,65.9092,1,1
1719588631314032427,0.609833,0.89922,65.9092,1,1
1719588631355452794,0.609833,0.89922,65.9092,1,1
1719588631365496719,0.609833,0.89922,65.9092,1,1
1719588631408567541,0.609833,0.89922,65.9092,1,1
1719588631408567541,0.609833,0.89922,65.9092,1,1
1719588631408567541,0.609833,0.89922,65.9092,1,1
1719588631408567541,0.609833,0.89922,65.9092,1,1
1719588631408575292,0.610143,0.899318,65.9092,1,1
1719588631408575292,0.61142,0.908616,65.9092,1,1
1719588631408575292,0.612698,0.918006,65.9092,1,1
1719588631408687995,0.612698,0.918006,65.9092,1,1
1719588631408817395,0.612698,0.918006,65.9092,1,1
1719588631408817395,0.612698,0.918006,65.9092,1,1
1719588631408817395,0.612698,0.918006,65.9092,1,1
1719588631408825023,0.612698,0.918006,65.9092,1,1
1719588631408825023,0.613979,0.927488,65.9092,1,1
1719588631409022204,0.613979,0.927488,65.9092,1,1
1719588631409342968,0.613979,0.927488,65.9092,1,1
1719588631409349296,0.613979,0.927488,65.9092,1,1
1719588631409355051,0.613979,0.927488,65.9092,1,1
1719588631409460627,0.613979,0.927488,65.9092,1,1
1719588631409568379,0.613979,0.927488,65.9092,1,1
1719588631419690766,0.601261,0.836683,65.9092,1,1
1719588631442797630,0.601261,0.836683,65.9092,1,1
1719588631443307019,0.601261,0.836683,65.9092,1,1
1719588631443406063,0.601261,0.836683,65.9092,1,1
1719588631443495409,0.601261,0.836683,65.9092,1,1
1719588631443587930,0.601261,0.836683,65.9092,1,1
1719588631443684695,0.601261,0.836683,65.9092,1,1
1719588631451459327,0.601261,0.836683,65.9092,1,1
1719588631456378939,0.589984,0.761976,65.9092,1,1
1719588631456490157,0.591229,0.769976,65.9092,1,1
1719588631480257384,0.591229,0.769976,65.9092,1,1
1719588631512023012,0.592476,0.778048,65.9092,1,1
1719588631512551236,0.598741,0.81954,65.9092,1,1
1719588631512651806,0.6,0.828071,65.9092,1,1
1719588631512752503,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518083929,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518092172,0.601261,0.836683,65.9092,1,1
1719588631518180904,0.601261,0.836683,65.9092,1,1
1719588631518211034,0.601261,0.836683,65.9092,1,1
1719588631518223706,0.601261,0.836683,65.9092,1,1
1719588631518239982,0.601261,0.836683,65.9092,1,1
1719588631518244595,0.601261,0.836683,65.9092,1,1
1719588631518250693,0.601261,0.836683,65.9092,1,1
1719588631518290858,0.601261,0.836683,65.9092,1,1
1719588631518303883,0.601261,0.836683,65.9092,1,1
1719588631518311900,0.601261,0.836683,65.9092,1,1
1719588631518329687,0.600629,0.853832,68.7048,1,1
1719588631518438980,0.600315,0.853609,68.7048,1,1
1719588631518459403,0.600315,0.853609,68.7048,1,1
1719588631518536718,0.600315,0.852486,68.7048,1,1
1719588631518582618,0.600315,0.852486,68.7048,1,1
1719588631518593011,0.600315,0.852486,68.7048,1,1
1719588631518647260,0.598736,0.846604,68.7048,1,1
1719588631518710752,0.598736,0.846604,68.7048,1,1
1719588631518718478,0.598736,0.846604,68.7048,1,1
1719588631518725732,0.598736,0.846604,68.7048,1,1
1719588631520249998,0.598736,0.846604,68.7048,1,1
1719588631520511525,0.598736,0.846604,68.7048,1,1
1719588631520524509,0.598736,0.846604,68.7048,1,1
1719588631520617711,0.598736,0.846604,68.7048,1,1
1719588631520725566,0.598736,0.846604,68.7048,1,1
1719588631521001874,0.603435,0.86234,68.7048,1,1
1719588631521101245,0.601881,0.857231,68.7048,1,1
1719588631526807618,0.601881,0.857231,68.7048,1,1
1719588631537983934,0.601881,0.857231,68.7048,1,1
1719588631538085870,0.601569,0.856164,68.7048,1,1
1719588631538182410,0.601256,0.85508,68.7048,1,1
1719588631549590615,0.601256,0.85508,68.7048,1,1
1719588631561337411,0.601256,0.85508,68.7048,1,1
1719588631567002959,0.601256,0.85508,68.7048,1,1
1719588631578577308,0.601256,0.85508,68.7048,1,1
1719588631616209429,0.600943,0.85398,68.7048,1,1
1719588631616215311,0.600315,0.851728,68.7048,1,1
1719588631616222715,0.599053,0.84701,68.7048,1,1
1719588631625091270,0.598736,0.845784,68.7048,1,1
1719588631625189725,0.598419,0.844537,68.7048,1,1
1719588631625198300,0.598101,0.84327,68.7048,1,1
1719588631625287488,0.597783,0.842844,68.7048,1,1
1719588631625453894,0.597783,0.842844,68.7048,1,1
1719588631625453894,0.597783,0.842844,68.7048,1,1
1719588631625453894,0.597783,0.842844,68.7048,1,1
1719588631625453894,0.597783,0.842844,68.7048,1,1
1719588631625453894,0.597783,0.842844,68.7048,1,1
1719588631625461830,0.596825,0.838894,68.7048,1,1
1719588631625461830,0.596505,0.837533,68.7048,1,1
1719588631625461830,0.596184,0.836149,68.7048,1,1
1719588631625461830,0.595863,0.834742,68.7048,1,1
1719588631625555882,0.595863,0.834742,68.7048,1,1
1719588631625562399,0.595863,0.834742,68.7048,1,1
1719588631625606696,0.595863,0.834742,68.7048,1,1
1719588631625613531,0.595863,0.834742,68.7048,1,1
1719588631625618446,0.595863,0.834742,68.7048,1,1
1719588631625660393,0.595863,0.834742,68.7048,1,1
1719588631625670699,0.595863,0.834742,68.7048,1,1
1719588631625676920,0.595863,0.834742,68.7048,1,1
1719588631625681912,0.595863,0.834742,68.7048,1,1
1719588631625691665,0.595863,0.834742,68.7048,1,1
1719588631625726705,0.595863,0.834742,68.7048,1,1
1719588631625783807,0.6,0.849719,68.7048,1,1
1719588631625790586,0.602524,0.867444,68.7048,1,1
1719588631625798235,0.603788,0.876434,68.7048,1,1
1719588631635844135,0.605055,0.885512,68.7048,1,1
1719588631635948042,0.606324,0.894677,68.7048,1,1
1719588631636046968,0.607595,0.903932,68.7048,1,1
1719588631645472912,0.607595,0.903932,68.7048,1,1
1719588631655301367,0.607595,0.903932,68.7048,1,1
1719588631655414515,0.607595,0.903932,68.7048,1,1
1719588631758496391,0.607595,0.903932,68.7048,1,1
1719588631758496391,0.607595,0.903932,68.7048,1,1
1719588631758496391,0.607595,0.903932,68.7048,1,1
1719588631758504531,0.601261,0.858539,68.7048,1,1
1719588631758504531,0.603788,0.876434,68.7048,1,1
1719588631758606006,0.603788,0.876434,68.7048,1,1
1719588631758622216,0.606324,0.894677,68.7048,1,1
1719588631758725878,0.607595,0.903932,68.7048,1,1
1719588631788745201,0.607595,0.903932,68.7048,1,1
1719588631817387639,0.607595,0.899293,68.7048,1,1
1719588631817425321,0.607595,0.899293,68.7048,1,1
1719588631817510403,0.607595,0.899293,68.7048,1,1
1719588631835548683,0.607595,0.899293,68.7048,1,1
1719588631835548683,0.607595,0.899293,68.7048,1,1
1719588631835555666,0.607595,0.899293,68.7048,1,1
1719588631835555666,0.607595,0.899293,68.7048,1,1
1719588631835901215,0.5855,0.764025,68.3107,1,1
1719588631842919094,0.5855,0.764025,68.3107,1,1
1719588631843021705,0.5855,0.764025,68.3107,1,1
1719588631847161220,0.5855,0.764025,68.3107,1,1
1719588631847262727,0.5855,0.764025,68.3107,1,1
1719588631847272659,0.5855,0.764025,68.3107,1,1
1719588631847280570,0.5855,0.764025,68.3107,1,1
1719588631847297541,0.5855,0.764025,68.3107,1,1
1719588631847310643,0.5855,0.764025,68.3107,1,1
1719588631847320023,0.5855,0.764025,68.3107,1,1
1719588631847392612,0.5855,0.764025,68.3107,1,1
1719588631847407803,0.593774,0.812925,68.3107,1,1
1719588631847417300,0.596259,0.840211,68.3107,1,1
1719588631847504573,0.596259,0.840211,68.3107,1,1
1719588631847842719,0.596259,0.840211,68.3107,1,1
1719588631848973140,0.596573,0.841404,68.3107,1,1
1719588631850323485,0.595944,0.838999,68.3107,1,1
1719588631866734365,0.595628,0.838999,68.3107,1,1
1719588631866783899,0.595628,0.838999,68.3107,1,1
1719588631872114020,0.594996,0.835252,68.3107,1,1
1719588631872120947,0.594362,0.832655,68.3107,1,1
1719588631872130536,0.593725,0.829975,68.3107,1,1
1719588631872223636,0.593407,0.828602,68.3107,1,1
1719588631872230379,0.593087,0.827207,68.3107,1,1
1719588631886097247,0.593087,0.827207,68.3107,1,1
1719588631886097247,0.593087,0.827207,68.3107,1,1
1719588631886104318,0.593087,0.827207,68.3107,1,1
1719588631887338693,0.593087,0.827207,68.3107,1,1
1719588631887338693,0.593087,0.827207,68.3107,1,1
1719588631887338693,0.593087,0.827207,68.3107,1,1
1719588631887373641,0.592447,0.824349,68.3107,1,1
1719588631887373641,0.592126,0.822883,68.3107,1,1
1719588631887373641,0.592126,0.822883,68.3107,1,1
1719588631887373641,0.592126,0.822883,68.3107,1,1
1719588631887373641,0.591805,0.821394,68.3107,1,1
1719588631887373641,0.591805,0.821394,68.3107,1,1
1719588631887560643,0.590514,0.821394,68.3107,1,1
1719588631887705980,0.590514,0.821394,68.3107,1,1
1719588631887705980,0.590514,0.821394,68.3107,1,1
1719588631887712995,0.59019,0.819878,68.3107,1,1
1719588631887890116,0.59019,0.819878,68.3107,1,1
1719588631888230365,0.59019,0.819878,68.3107,1,1
1719588631953201723,0.59019,0.819878,68.3107,1,1
1719588631954563383,0.59019,0.819878,68.3107,1,1
1719588631954664500,0.59019,0.819878,68.3107,1,1
1719588631954676557,0.593407,0.833312,68.3107,1,1
1719588631954684452,0.593087,0.832655,68.3107,1,1
1719588631954709693,0.593087,0.832655,68.3107,1,1
1719588631954763835,0.593087,0.832655,68.3107,1,1
1719588631954775299,0.593087,0.832655,68.3107,1,1
1719588631954863109,0.593087,0.832655,68.3107,1,1
1719588631954879191,0.593087,0.832655,68.3107,1,1
1719588631965002693,0.594362,0.837769,68.3107,1,1
1719588631971570389,0.595611,0.841286,68.3107,1,1
1719588631971595727,0.595611,0.841286,68.3107,1,1
1719588631980537282,0.595611,0.841286,68.3107,1,1
1719588631980644353,0.595611,0.841286,68.3107,1,1
1719588632006879231,0.595611,0.841286,68.3107,1,1
1719588632020320426,0.595611,0.841286,68.3107,1,1
1719588632035542652,0.595611,0.841286,68.3107,1,1
1719588632051629478,0.594044,0.826319,68.3107,1,1
1719588632051729755,0.593725,0.824919,68.3107,1,1
1719588632052480089,0.593725,0.824919,68.3107,1,1
1719588632052480089,0.593725,0.824919,68.3107,1,1
1719588632052487129,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053029429,0.593407,0.823498,68.3107,1,1
1719588632053037170,0.593087,0.822052,68.3107,1,1
1719588632053037170,0.592767,0.820583,68.3107,1,1
1719588632053037170,0.592447,0.81909,68.3107,1,1
1719588632053037170,0.592126,0.817571,68.3107,1,1
1719588632053037170,0.591805,0.816027,68.3107,1,1
1719588632053108059,0.591805,0.816027,68.3107,1,1
1719588632053117142,0.608524,0.921453,68.3107,1,1
1719588632053145147,0.608524,0.921453,68.3107,1,1
1719588632053202930,0.608524,0.921453,68.3107,1,1
1719588632053256540,0.608524,0.921453,68.3107,1,1
1719588632053821940,0.603462,0.878243,68.3107,1,1
1719588632053836506,0.603462,0.878243,68.3107,1,1
1719588632053844949,0.603462,0.878243,68.3107,1,1
1719588632053945026,0.603462,0.878243,68.3107,1,1
1719588632054045831,0.603462,0.878243,68.3107,1,1
1719588632054146907,0.603462,0.878243,68.3107,1,1
1719588632054339725,0.599686,0.851477,68.3107,1,1
1719588632054355315,0.599686,0.851477,68.3107,1,1
1719588632058140947,0.599686,0.851477,68.3107,1,1
1719588632058230489,0.599686,0.851477,68.3107,1,1
1719588632058251295,0.599686,0.851477,68.3107,1,1
1719588632058345843,0.599686,0.851477,68.3107,1,1
1719588632068463345,0.583528,0.750056,68.3107,1,1
1719588632068512060,0.583528,0.750056,68.3107,1,1
1719588632068524297,0.583528,0.750056,68.3107,1,1
1719588632068537787,0.583528,0.750056,68.3107,1,1
1719588632092366264,0.582298,0.742233,68.3107,1,1
1719588632114277111,0.582298,0.742233,68.3107,1,1
1719588632114636438,0.582298,0.742233,68.3107,1,1
1719588632114738170,0.582298,0.742233,68.3107,1,1
1719588632122871136,0.582298,0.742233,68.3107,1,1
1719588632122871136,0.582298,0.742233,68.3107,1,1
1719588632122871136,0.582298,0.742233,68.3107,1,1
1719588632122879548,0.578621,0.71918,68.3107,1,1
1719588632122879548,0.581071,0.73448,68.3107,1,1
1719588632122972883,0.582298,0.742233,68.3107,1,1
1719588632125587118,0.582298,0.742233,68.3107,1,1
1719588632149143179,0.582298,0.742233,68.3107,1,1
1719588632149143179,0.582298,0.742233,68.3107,1,1
1719588632149149891,0.581071,0.744833,68.3107,1,1
1719588632163045615,0.581071,0.744833,68.3107,1,1
1719588632163045615,0.581071,0.744833,68.3107,1,1
1719588632163045615,0.581071,0.744833,68.3107,1,1
1719588632163053397,0.582298,0.752679,68.3107,1,1
1719588632163053397,0.583528,0.760596,68.3107,1,1
1719588632163150608,0.588465,0.760596,68.3107,1,1
1719588632166951784,0.588465,0.760596,68.3107,1,1
1719588632192652968,0.588465,0.756629,68.3107,1,1
1719588632259040331,0.588465,0.756629,68.3107,1,1
1719588632305385177,0.588465,0.756629,68.3107,1,1
1719588632309874884,0.591264,0.761923,68.3107,1,1
1719588632316750448,0.594996,0.786145,68.3107,1,1
1719588632316756546,0.6,0.819497,68.3107,1,1
1719588632316794540,0.601256,0.828031,68.3107,1,1
1719588632316871640,0.607565,0.871928,68.3107,1,1
1719588632316885361,0.607565,0.871928,68.3107,1,1
1719588632339771664,0.607565,0.871928,68.3107,1,1
1719588632354778832,0.607565,0.871928,68.3107,1,1
1719588632354877834,0.607565,0.871928,68.3107,1,1
1719588632354883742,0.607565,0.871928,68.3107,1,1
1719588632354967477,0.607565,0.871928,68.3107,1,1
1719588632378131332,0.607565,0.871928,68.3107,1,1
1719588632423713321,0.607565,0.871928,68.3107,1,1
1719588632423713321,0.607565,0.871928,68.3107,1,1
1719588632423713321,0.607565,0.871928,68.3107,1,1
1719588632423713321,0.607565,0.871928,68.3107,1,1
1719588632423720924,0.591582,0.769924,68.3107,1,1
1719588632423720924,0.592824,0.777997,68.3107,1,1
1719588632423720924,0.594067,0.786145,68.3107,1,1
1719588632423829399,0.594067,0.786145,68.3107,1,1
1719588632423940863,0.594067,0.786145,68.3107,1,1
1719588632441481106,0.594067,0.786145,68.3107,1,1
1719588632441481106,0.594067,0.786145,68.3107,1,1
1719588632441488217,0.592824,0.777997,68.3107,1,1
1719588632478509473,0.592824,0.777997,68.3107,1,1
1719588632511675314,0.592824,0.777997,68.3107,1,1
1719588632511694149,0.592824,0.777997,68.3107,1,1
1719588632524641888,0.592506,0.77825,68.3107,1,1
1719588632535335618,0.592506,0.77825,68.3107,1,1
1719588632535335618,0.592506,0.77825,68.3107,1,1
1719588632535335618,0.592506,0.77825,68.3107,1,1
1719588632535347450,0.59375,0.78639,68.3107,1,1
1719588632535347450,0.594996,0.794605,68.3107,1,1
1719588632535414141,0.594996,0.794605,68.3107,1,1
1719588632535414141,0.594996,0.794605,68.3107,1,1
1719588632535414141,0.594996,0.794605,68.3107,1,1
1719588632535430069,0.596244,0.802895,68.3107,1,1
1719588632535430069,0.597494,0.811262,68.3107,1,1
1719588632535430069,0.602514,0.845523,68.3107,1,1
1719588632535430069,0.606299,0.872082,68.3107,1,1
1719588632535430069,0.611374,0.908706,68.3107,1,1
1719588632535434856,0.612648,0.918087,68.3107,1,1
1719588632535579339,0.613924,0.92756,68.3107,1,1
1719588632535775408,0.613924,0.92756,68.3107,1,1
1719588632535775408,0.613924,0.92756,68.3107,1,1
1719588632535782212,0.615202,0.937128,68.3107,1,1
1719588632536003733,0.615202,0.937128,68.3107,1,1
1719588632536070752,0.615202,0.937128,68.3107,1,1
1719588632536124823,0.613924,0.932582,68.3107,1,1
1719588632536145527,0.613924,0.932582,68.3107,1,1
1719588632536183056,0.613924,0.932582,68.3107,1,1
1719588632536438091,0.613924,0.932582,68.3107,1,1
1719588632536538650,0.613924,0.932582,68.3107,1,1
1719588632536552775,0.607565,0.885622,68.3107,1,1
1719588632536561346,0.607565,0.885622,68.3107,1,1
1719588632536595506,0.607565,0.885622,68.3107,1,1
1719588632536604798,0.607565,0.885622,68.3107,1,1
1719588632536658403,0.607565,0.885622,68.3107,1,1
1719588632536674377,0.607565,0.885622,68.3107,1,1
1719588632536700851,0.607565,0.885622,68.3107,1,1
1719588632538308909,0.607565,0.885622,68.3107,1,1
1719588632538315949,0.607565,0.885622,68.3107,1,1
1719588632538339403,0.607565,0.885622,68.3107,1,1
1719588632538426892,0.607565,0.885622,68.3107,1,1
1719588632538473727,0.607565,0.885622,68.3107,1,1
1719588632538536619,0.607565,0.885622,68.3107,1,1
1719588632549411986,0.574633,0.674202,68.3107,1,1
1719588632550167292,0.574633,0.674202,68.3107,1,1
1719588632555505031,0.574633,0.674202,68.3107,1,1
1719588632610977499,0.574633,0.674202,68.3107,1,1
1719588632611079963,0.574633,0.674202,68.3107,1,1
1719588632621201831,0.573416,0.667024,68.3107,1,1
1719588632621296558,0.574633,0.674202,68.3107,1,1
1719588632621512564,0.575851,0.681441,68.3107,1,1
1719588632644583055,0.575851,0.681441,68.3107,1,1
1719588632644583055,0.575851,0.681441,68.3107,1,1
1719588632644589583,0.579519,0.703541,68.3107,1,1
1719588632644684070,0.580745,0.711038,68.3107,1,1
1719588632655780900,0.580745,0.711038,68.3107,1,1
1719588632676958240,0.587549,0.75028,68.3107,1,1
1719588632677011590,0.592506,0.782261,68.3107,1,1
1719588632677018087,0.596244,0.807024,68.3107,1,1
1719588632677059849,0.597494,0.815432,68.3107,1,1
1719588632677107479,0.598746,0.823919,68.3107,1,1
1719588632677115400,0.6,0.832485,68.3107,1,1
1719588632678119867,0.6,0.832485,68.3107,1,1
1719588632685749352,0.6,0.832485,68.3107,1,1
1719588632686733526,0.6,0.832485,68.3107,1,1
1719588632686799183,0.6,0.832485,68.3107,1,1
1719588632697226711,0.608798,0.886063,68.3107,1,1
1719588632697325852,0.610063,0.895187,68.3107,1,1
1719588632697486871,0.610063,0.895187,68.3107,1,1
1719588632697486871,0.610063,0.895187,68.3107,1,1
1719588632697486871,0.610063,0.895187,68.3107,1,1
1719588632697486871,0.610063,0.895187,68.3107,1,1
1719588632697486871,0.610063,0.895187,68.3107,1,1
1719588632697495114,0.61133,0.904399,68.3107,1,1
1719588632697495114,0.612598,0.913702,68.3107,1,1
1719588632697495114,0.613869,0.923096,68.3107,1,1
1719588632697495114,0.615142,0.932582,68.3107,1,1
1719588632697560361,0.615142,0.932582,68.3107,1,1
1719588632697579448,0.615142,0.932582,68.3107,1,1
