timestamp,l3_imbalance,weighted_imbalance,trade_volume_imbalance,momentum_signal,signal_strength
1719588896261059915,-0.011722,-0.914354,64.9773,1,1
1719588896261309744,-0.011722,-0.914354,64.9773,1,1
1719588896268998749,-0.011722,-0.914354,64.9773,1,1
1719588896269239566,-0.011722,-0.914334,64.6577,1,1
1719588896269245966,-0.0116792,-0.914313,64.3446,1,1
1719588896269336618,-0.0116365,-0.914292,64.0377,1,1
1719588896269432702,-0.0115937,-0.914272,63.7369,1,1
1719588896277634562,-0.0115937,-0.914272,63.7369,1,1
1719588896278964115,-0.0114654,-0.91421,64.1138,1,1
1719588896285860573,-0.0114654,-0.91421,64.1138,1,1
1719588896361013260,-0.0114654,-0.91421,64.1138,1,1
1719588896361130330,-0.0114654,-0.91421,64.1138,1,1
1719588896361140867,-0.0114654,-0.91421,64.1138,1,1
1719588896361854707,-0.0114654,-0.91421,64.1138,1,1
